06-27 17:30:14.722 11775 11789 D PicasaPhotoCP: set fsid first time:-1
06-27 17:30:14.867 11775 11794 D PicasaSync: sync account database
06-27 17:30:14.917 11795 11795 I ActivityThread: Pub com.google.android.apps.docs.files: com.google.android.apps.docs.sync.filemanager.FileProvider
06-27 17:30:14.925 11795 11795 I ActivityThread: Pub com.google.android.apps.docs.doclist.search_suggest: com.google.android.apps.docs.doclist.DocListGlobalSearchSuggestionProvider
06-27 17:30:14.996 11795 11795 V /ContextScope.java:112: 17:30:14.997 main Contexts in the main scope map after inserting com.google.android.apps.docs.editors.EditorsApplication@4135dc30: com.google.android.apps.docs.editors.EditorsApplication@4135dc30
06-27 17:30:15.101 11795 11797 D dalvikvm: GC_CONCURRENT freed 226K, 4% free 9310K/9607K, paused 6ms+2ms
06-27 17:30:15.281 11795 11797 D dalvikvm: GC_CONCURRENT freed 500K, 6% free 9355K/9927K, paused 1ms+2ms
06-27 17:30:15.320   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:30:15.449 11795 11797 D dalvikvm: GC_CONCURRENT freed 539K, 7% free 9378K/9991K, paused 2ms+6ms
06-27 17:30:15.550 11775 11794 D PicasaSync: accounts in DB=1
06-27 17:30:15.566 11795 11797 D dalvikvm: GC_CONCURRENT freed 472K, 6% free 9417K/9991K, paused 2ms+3ms
06-27 17:30:15.718  5975  5976 D dalvikvm: GC_CONCURRENT freed 1925K, 26% free 17896K/24071K, paused 9ms+5ms
06-27 17:30:15.746 11795 11797 D dalvikvm: GC_CONCURRENT freed 544K, 7% free 9436K/10055K, paused 2ms+3ms
06-27 17:30:15.812 11775 11794 D PicasaSyncManager: active network: NetworkInfo: type: mobile[CDMA - EvDo rev. A], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , roaming: false, failover: true, isAvailable: true
06-27 17:30:15.875 11795 11797 D dalvikvm: GC_CONCURRENT freed 469K, 6% free 9478K/10055K, paused 2ms+6ms
06-27 17:30:15.968 11775 11794 D PicasaSyncManager: background data: true
06-27 17:30:15.992   142   173 I power   : *** set_screen_state 1
06-27 17:30:16.066 11795 11797 D dalvikvm: GC_CONCURRENT freed 539K, 7% free 9505K/10119K, paused 1ms+5ms
06-27 17:30:16.101   142   173 I WindowManager: Lock screen displayed!
06-27 17:30:16.183    79   119 D SurfaceFlinger: Screen about to return, flinger = 0xf1b918
06-27 17:30:16.320   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:30:16.332 11795 11797 D dalvikvm: GC_CONCURRENT freed 425K, 6% free 9591K/10119K, paused 2ms+3ms
06-27 17:30:16.500   142   158 I Process : Sending signal. PID: 5975 SIG: 3
06-27 17:30:16.500  5975  5977 I dalvikvm: threadid=3: reacting to signal 3
06-27 17:30:16.566  5975  5977 I dalvikvm: Wrote stack traces to '/data/anr/traces.txt'
06-27 17:30:16.609 11795 11797 D dalvikvm: GC_CONCURRENT freed 440K, 6% free 9673K/10183K, paused 1ms+3ms
06-27 17:30:17.000   142   158 I Process : Sending signal. PID: 5975 SIG: 3
06-27 17:30:17.000  5975  5977 I dalvikvm: threadid=3: reacting to signal 3
06-27 17:30:17.066  5975  5977 I dalvikvm: Wrote stack traces to '/data/anr/traces.txt'
06-27 17:30:17.093 11795 11797 D dalvikvm: GC_CONCURRENT freed 503K, 6% free 9759K/10311K, paused 3ms+13ms
06-27 17:30:17.132   212   212 D PhoneStatusBar: disable: < expand icons alerts ticker system_info BACK HOME recent* CLOCK >
06-27 17:30:17.144    82   122 D AudioHardware: AudioHardware pcm playback is exiting standby.
06-27 17:30:17.144    82   122 D AudioHardware: openPcmOut_l() mPcmOpenCnt: 0
06-27 17:30:17.238   212   212 D PhoneStatusBar: disable: < expand icons alerts ticker system_info back* home* recent clock* >
06-27 17:30:17.242   212   212 V PhoneStatusBar: setLightsOn(true)
06-27 17:30:17.320   368  1299 D NfcService: NFC-C ON
06-27 17:30:17.320   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:30:17.500   142   158 I Process : Sending signal. PID: 5975 SIG: 3
06-27 17:30:17.500  5975  5977 I dalvikvm: threadid=3: reacting to signal 3
06-27 17:30:17.578  5975  5977 I dalvikvm: Wrote stack traces to '/data/anr/traces.txt'
06-27 17:30:17.671 11795 11797 D dalvikvm: GC_CONCURRENT freed 511K, 6% free 9789K/10375K, paused 7ms+3ms
06-27 17:30:17.894 11795 11797 D dalvikvm: GC_CONCURRENT freed 524K, 6% free 9772K/10375K, paused 2ms+3ms
06-27 17:30:17.929 11795 11795 D /Ln.java:220: 17:30:17.934 main Configuring Logging, minimum log level is INFO
06-27 17:30:17.968 11795 11795 D DocListDatabase: openHelper points on new database: DocList.db
06-27 17:30:17.968 11795 11795 D DocListDatabase: in openWriteDatabase
06-27 17:30:18.000   142   158 I Process : Sending signal. PID: 5975 SIG: 3
06-27 17:30:18.000  5975  5977 I dalvikvm: threadid=3: reacting to signal 3
06-27 17:30:18.031  5975  5977 I dalvikvm: Wrote stack traces to '/data/anr/traces.txt'
06-27 17:30:18.066   310   310 I wpa_supplicant: wlan0: Authentication with 58:35:d9:38:bc:11 timed out.
06-27 17:30:18.066   310   310 D wpa_supplicant: Added BSSID 58:35:d9:38:bc:11 into blacklist
06-27 17:30:18.066   310   310 D wpa_supplicant: wpa_driver_wext_set_operstate: operstate 0->0 (DORMANT)
06-27 17:30:18.066   310   310 D wpa_supplicant: netlink: Operstate: linkmode=-1, operstate=5
06-27 17:30:18.066   310   310 D wpa_supplicant: EAPOL: External notification - portEnabled=0
06-27 17:30:18.066   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:30:18.066   310   310 D wpa_supplicant: EAPOL: External notification - portValid=0
06-27 17:30:18.066   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:30:18.078 11795 11795 W ND      : Could not load Finalizer in its own class loader. Loading Finalizer in the current class loader instead. As a result, you will not be able to garbage collect this class loader. To support reclaiming this class loader, either resolve the underlying issue, or move Google Collections to your system class path.
06-27 17:30:18.078 11795 11795 W ND      : java.io.FileNotFoundException: com/google/inject/internal/Finalizer.class
06-27 17:30:18.078 11795 11795 W ND      : 	at NE.a(FinalizableReferenceQueue.java:269)
06-27 17:34:26.724   310   310 D wpa_supplicant: netlink: Operstate: linkmode=-1, operstate=5
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: External notification - portEnabled=0
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: SUPP_PAE entering state DISCONNECTED
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state INITIALIZE
06-27 17:34:26.724   310   310 D wpa_supplicant: EAP: EAP entering state DISABLED
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: External notification - portValid=0
06-27 17:34:26.724   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:26.724   310   310 D wpa_supplicant: RTM_NEWLINK: operstate=0 ifi_flags=0x11003 ([UP][LOWER_UP])
06-27 17:34:26.724   310   310 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-27 17:34:26.731   142   171 I ActivityManager: Start proc com.google.android.apps.maps for service com.google.android.apps.maps/com.google.googlenav.prefetch.android.PrefetcherService: pid=12004 uid=10069 gids={3003, 1015}
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS: Building WPS IE for Probe Request
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Version (hardcoded 0x10)
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Request Type
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Config Methods (2388)
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * UUID-E
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Primary Device Type
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * RF Bands (3)
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Association State
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Configuration Error (0)
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Device Password ID (0)
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Manufacturer
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Model Name
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Model Number
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Device Name
06-27 17:34:26.767   310   310 D wpa_supplicant: WPS:  * Version2 (0x20)
06-27 17:34:26.767   310   310 D wpa_supplicant: wpa_driver_wext_combo_scan: Start
06-27 17:34:26.767   310   310 D wpa_supplicant: For Scan: (null)
06-27 17:34:26.767   310   310 D wpa_supplicant: Scan requested (ret=0) - scan timeout 30 seconds
06-27 17:34:26.782   142   171 I ActivityManager: Start proc com.google.android.apps.plus for service com.google.android.apps.plus/.service.EsService: pid=12017 uid=10072 gids={3003, 3002, 1015, 1006}
06-27 17:34:26.790   142   198 D ConnectivityService: ConnectivityChange for WIFI: DISCONNECTED/SCANNING
06-27 17:34:26.810   142   198 D ConnectivityService: Attempting to switch to mobile
06-27 17:34:26.837   142   198 D ConnectivityService: Attempting to switch to WIMAX
06-27 17:34:26.856   142   198 D ConnectivityService: Attempting to switch to BLUETOOTH_TETHER
06-27 17:34:26.864   142   592 I ActivityManager: Process com.google.android.apps.docs (pid 11893) has died.
06-27 17:34:26.872   142   198 E ConnectivityService: Exception trying to remove a route: java.lang.IllegalStateException: Unable to communicate with native dameon to add routes - com.android.server.NativeDaemonConnectorException: Cmd {interface route remove wlan0 default 67.20.205.254 32 0.0.0.0} failed with code 400 : {Failed to remove route from default table (No such process)}
06-27 17:34:26.876   142   198 D NetUtils: android_net_utils_resetConnections in env=0x1581170 clazz=0xbc800001 iface=wlan0 mask=0x3
06-27 17:34:26.876   142   198 E ConnectivityService: Exception trying to remove a route: java.lang.IllegalStateException: Unable to communicate with native dameon to add routes - com.android.server.NativeDaemonConnectorException: Cmd {interface route remove wlan0 default 0.0.0.0 0 67.20.205.254} failed with code 400 : {Failed to remove route from default table (No such process)}
06-27 17:34:26.876   142   198 D ConnectivityService: resetConnections(wlan0, 3)
06-27 17:34:26.892 10019 11907 W Smack/Packet: notify conn break (IOEx), close connection
06-27 17:34:27.110   142   171 I ActivityManager: Start proc com.google.android.gm for service com.google.android.gm/.provider.MailIndexerService: pid=12030 uid=10018 gids={3003, 1015}
06-27 17:34:27.224 12004 12006 D dalvikvm: GC_CONCURRENT freed 149K, 3% free 9387K/9607K, paused 2ms+23ms
06-27 17:34:27.298   310   310 D wpa_supplicant: RTM_NEWLINK: operstate=0 ifi_flags=0x11003 ([UP][LOWER_UP])
06-27 17:34:27.298   310   310 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-27 17:34:27.298   310   310 D wpa_supplicant: Wireless event: cmd=0x8b19 len=8
06-27 17:34:27.298   310   310 D wpa_supplicant: Received 3503 bytes of scan results (20 BSSes)
06-27 17:34:27.298   310   310 D wpa_supplicant: wlan0: Request association: reassociate: 0  selected: d0:c2:82:66:67:31  bssid: 00:00:00:00:00:00  pending: 00:00:00:00:00:00  wpa_state: SCANNING
06-27 17:34:27.298   310   310 I wpa_supplicant: wlan0: Trying to associate with d0:c2:82:66:67:31 (SSID='UB_Secure' freq=2462 MHz)
06-27 17:34:27.298   310   310 D wpa_supplicant: RSN: Trying to use cached PMKSA
06-27 17:34:27.298   310   310 D wpa_supplicant: wpa_driver_wext_set_operstate: operstate 0->0 (DORMANT)
06-27 17:34:27.298   310   310 D wpa_supplicant: netlink: Operstate: linkmode=-1, operstate=5
06-27 17:34:27.298   310   310 D wpa_supplicant: wpa_driver_wext_associate
06-27 17:34:27.298   310   310 D wpa_supplicant: wpa_driver_wext_set_drop_unencrypted
06-27 17:34:27.310   310   310 D wpa_supplicant: wpa_driver_wext_set_psk
06-27 17:34:27.310   310   310 D wpa_supplicant: EAPOL: External notification - EAP success=0
06-27 17:34:27.310   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:27.310   310   310 D wpa_supplicant: EAPOL: External notification - EAP fail=0
06-27 17:34:27.310   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:27.310   310   310 D wpa_supplicant: EAPOL: External notification - portControl=Auto
06-27 17:34:27.310   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:27.310   310   310 D wpa_supplicant: RSN: Ignored PMKID candidate without preauth flag
06-27 17:34:27.310   310   310 D wpa_supplicant: RSN: Ignored PMKID candidate without preauth flag
06-27 17:34:27.310   310   310 D wpa_supplicant: RSN: Ignored PMKID candidate without preauth flag
06-27 17:34:27.310   310   310 D wpa_supplicant: RSN: Ignored PMKID candidate without preauth flag
06-27 17:34:27.313   310   310 D wpa_supplicant: RTM_NEWLINK: operstate=0 ifi_flags=0x11003 ([UP][LOWER_UP])
06-27 17:34:27.313   310   310 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-27 17:34:27.313   310   310 D wpa_supplicant: Wireless event: cmd=0x8b06 len=8
06-27 17:34:27.313   310   310 D wpa_supplicant: RTM_NEWLINK: operstate=0 ifi_flags=0x11003 ([UP][LOWER_UP])
06-27 17:34:27.313   310   310 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-27 17:34:27.313   310   310 D wpa_supplicant: Wireless event: cmd=0x8b04 len=12
06-27 17:34:27.313   310   310 D wpa_supplicant: RTM_NEWLINK: operstate=0 ifi_flags=0x11003 ([UP][LOWER_UP])
06-27 17:34:27.313   310   310 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-27 17:34:27.313   310   310 D wpa_supplicant: Wireless event: cmd=0x8b1a len=17
06-27 17:34:27.321   310   310 D wpa_supplicant: RTM_NEWLINK: operstate=0 ifi_flags=0x11003 ([UP][LOWER_UP])
06-27 17:34:27.321   310   310 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-27 17:34:27.321   310   310 D wpa_supplicant: Wireless event: cmd=0x8b15 len=20
06-27 17:34:27.321   310   310 D wpa_supplicant: Wireless event: new AP: d0:c2:82:66:67:31
06-27 17:34:27.321   310   310 D wpa_supplicant: wpa_driver_wext_set_operstate: operstate 0->0 (DORMANT)
06-27 17:34:27.321   310   310 D wpa_supplicant: netlink: Operstate: linkmode=-1, operstate=5
06-27 17:34:27.321   310   310 I wpa_supplicant: wlan0: Associated with d0:c2:82:66:67:31
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: External notification - portEnabled=0
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: External notification - portValid=0
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: External notification - portEnabled=1
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_PAE entering state CONNECTING
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: enable timer tick
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state IDLE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state INITIALIZE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: deinitialize previously used EAP method (25, PEAP) at INITIALIZE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.321   310   310 D wpa_supplicant: RSN: Authenticator did not accept PMKID, doing full EAP authentication
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: Supplicant port status: Unauthorized
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_PAE entering state RESTART
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state INITIALIZE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_PAE entering state AUTHENTICATING
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: Received EAP-Request id=1 method=1 vendor=0 vendorMethod=0
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state IDENTITY
06-27 17:34:27.321   310   310 I wpa_supplicant: wlan0: CTRL-EVENT-EAP-STARTED EAP authentication started
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: txSuppRsp
06-27 17:34:27.321   310   310 D wpa_supplicant: TX EAPOL: dst=d0:c2:82:66:67:31
06-27 17:34:27.321   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-27 17:34:27.325   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.325   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.325   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: Received EAP-Request id=2 method=4 vendor=0 vendorMethod=0
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: EAP entering state GET_METHOD
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: configuration does not allow: vendor 0 method 4
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: vendor 0 method 4 not allowed
06-27 17:34:27.325   310   310 I wpa_supplicant: wlan0: CTRL-EVENT-EAP-PROPOSED-METHOD vendor=0 method=4 -> NAK
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: Building EAP-Nak (requested type 4 vendor=0 method=0 not allowed)
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-27 17:34:27.325   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.329   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-27 17:34:27.329   310   310 D wpa_supplicant: EAPOL: txSuppRsp
06-27 17:34:27.329   310   310 D wpa_supplicant: TX EAPOL: dst=d0:c2:82:66:67:31
06-27 17:34:27.329   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-27 17:34:27.329   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.329   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.329   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.329   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.329   310   310 D wpa_supplicant: EAP: Received EAP-Request id=3 method=25 vendor=0 vendorMethod=0
06-27 17:34:27.329   310   310 D wpa_supplicant: EAP: EAP entering state GET_METHOD
06-27 17:34:27.329   310   310 I wpa_supplicant: wlan0: CTRL-EVENT-EAP-PROPOSED-METHOD vendor=0 method=25
06-27 17:34:27.329   310   310 D wpa_supplicant: EAP: Initialize selected EAP method: vendor 0 method 25 (PEAP)
06-27 17:34:27.333   310   310 D wpa_supplicant: TLS: using phase1 config options
06-27 17:34:27.333   310   310 I wpa_supplicant: wlan0: CTRL-EVENT-EAP-METHOD EAP vendor 0 method 25 (PEAP) selected
06-27 17:34:27.333   310   310 D wpa_supplicant: EAP: EAP entering state METHOD
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: Received packet(len=6) - Flags 0x20
06-27 17:34:27.333   310   310 D wpa_supplicant: EAP-PEAP: Start (server ver=0, own ver=1)
06-27 17:34:27.333   310   310 D wpa_supplicant: EAP-PEAP: Using PEAP version 0
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: (where=0x10 ret=0x1)
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: (where=0x1001 ret=0x1)
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: SSL_connect:before/connect initialization
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: (where=0x1001 ret=0x1)
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: SSL_connect:SSLv3 write client hello A
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: (where=0x1002 ret=0xffffffff)
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: SSL_connect:error in SSLv3 read server hello A
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: SSL_connect - want more data
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: 190 bytes pending from ssl_out
06-27 17:34:27.333   310   310 D wpa_supplicant: SSL: 190 bytes left to be sent out (of total 190 bytes)
06-27 17:34:27.333   310   310 D wpa_supplicant: EAP: method process -> ignore=FALSE methodState=MAY_CONT decision=FAIL
06-27 17:34:27.333   310   310 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-27 17:34:27.333   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.333   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-27 17:34:27.333   310   310 D wpa_supplicant: EAPOL: txSuppRsp
06-27 17:34:27.333   310   310 D wpa_supplicant: TX EAPOL: dst=d0:c2:82:66:67:31
06-27 17:34:27.333   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-27 17:34:27.356 12017 12019 D dalvikvm: GC_CONCURRENT freed 152K, 3% free 9384K/9607K, paused 10ms+1ms
06-27 17:34:27.360   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.360   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.360   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.360   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.360   310   310 D wpa_supplicant: EAP: Received EAP-Request id=4 method=25 vendor=0 vendorMethod=0
06-27 17:34:27.360   310   310 D wpa_supplicant: EAP: EAP entering state METHOD
06-27 17:34:27.360   310   310 D wpa_supplicant: SSL: Received packet(len=1024) - Flags 0xc0
06-27 17:34:27.360   310   310 D wpa_supplicant: SSL: TLS Message Length: 4310
06-27 17:34:27.360   310   310 D wpa_supplicant: SSL: Need 3296 bytes more input data
06-27 17:34:27.360   310   310 D wpa_supplicant: SSL: Building ACK (type=25 id=4 ver=0)
06-27 17:34:27.360   310   310 D wpa_supplicant: EAP: method process -> ignore=FALSE methodState=MAY_CONT decision=FAIL
06-27 17:34:27.360   310   310 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-27 17:34:27.360   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.360   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-27 17:34:27.360   310   310 D wpa_supplicant: EAPOL: txSuppRsp
06-27 17:34:27.360   310   310 D wpa_supplicant: TX EAPOL: dst=d0:c2:82:66:67:31
06-27 17:34:27.360   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-27 17:34:27.364   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.364   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.364   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.364   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.364   310   310 D wpa_supplicant: EAP: Received EAP-Request id=5 method=25 vendor=0 vendorMethod=0
06-27 17:34:27.364   310   310 D wpa_supplicant: EAP: EAP entering state METHOD
06-27 17:34:27.364   310   310 D wpa_supplicant: SSL: Received packet(len=1020) - Flags 0x40
06-27 17:34:27.364   310   310 D wpa_supplicant: SSL: Need 2282 bytes more input data
06-27 17:34:27.364   310   310 D wpa_supplicant: SSL: Building ACK (type=25 id=5 ver=0)
06-27 17:34:27.364   310   310 D wpa_supplicant: EAP: method process -> ignore=FALSE methodState=MAY_CONT decision=FAIL
06-27 17:34:27.364   310   310 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-27 17:34:27.364   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.364   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-27 17:34:27.364   310   310 D wpa_supplicant: EAPOL: txSuppRsp
06-27 17:34:27.364   310   310 D wpa_supplicant: TX EAPOL: dst=d0:c2:82:66:67:31
06-27 17:34:27.364   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-27 17:34:27.368   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.368   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.368   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.368   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.368   310   310 D wpa_supplicant: EAP: Received EAP-Request id=6 method=25 vendor=0 vendorMethod=0
06-27 17:34:27.368   310   310 D wpa_supplicant: EAP: EAP entering state METHOD
06-27 17:34:27.368   310   310 D wpa_supplicant: SSL: Received packet(len=1020) - Flags 0x40
06-27 17:34:27.368   310   310 D wpa_supplicant: SSL: Need 1268 bytes more input data
06-27 17:34:27.368   310   310 D wpa_supplicant: SSL: Building ACK (type=25 id=6 ver=0)
06-27 17:34:27.368   310   310 D wpa_supplicant: EAP: method process -> ignore=FALSE methodState=MAY_CONT decision=FAIL
06-27 17:34:27.368   310   310 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-27 17:34:27.368   310   310 D wpa_supplicant: EAP: EAP entering state IDLE
06-27 17:34:27.368   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-27 17:34:27.368   310   310 D wpa_supplicant: EAPOL: txSuppRsp
06-27 17:34:27.368   310   310 D wpa_supplicant: TX EAPOL: dst=d0:c2:82:66:67:31
06-27 17:34:27.368   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-27 17:34:27.372   310   310 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-27 17:34:27.372   310   310 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-27 17:34:27.372   310   310 D wpa_supplicant: EAPOL: getSuppRsp
06-27 17:34:27.372   310   310 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-27 17:34:27.372   310   310 D wpa_supplicant: EAP: Received EAP-Request id=7 method=25 vendor=0 vendorMethod=0
06-27 17:34:27.372   310   310 D wpa_supplicant: EAP: EAP entering state METHOD
06-27 17:34:27.372   310   310 D wpa_supplicant: SSL: Received packet(len=1020) - Flags 0x40
06-27 17:34:27.372   310   310 D wpa_supplicant: SSL: Need 254 bytes more input data
06-27 17:34:27.372   310   310 D wpa_supplicant: SSL: Building ACK (type=25 id=7 ver=0)
